PorcentajeAEvaluar: 0.001
Total Intentos: 37
Mejor correlación: 0.5209801
Correlaciones: [0.5209801 0.3677328 0.4397378 0.4071266 0.4193269 0.3883154 0.4795602
 0.3417277 0.4651429 0.4609569 0.403359 ]
1.01,15.0
1.02,2.0
1.03,2.0
1.04,0
1.05,1.0
1.06,7.0
1.07,7.0
1.08,9
1.09,12.0
1.1,11
1.11,10.0
1.12,8
2.01,9.0
2.02,6
3.01,2.0
3.02,5.0
4.01,2.0
4.02,9.0
4.03,6.0
5.01,12
5.02,4
5.03,7.0
5.05,9.0
5.04,9
6.01,6
6.03,2.0
6.04,3.0
6.02,2.0
7.01,11.0
7.02,4.0
8.01,1
8.02,12.0
8.03,0
9.03,0
9.02,0.0
9.01,6.0
9.04,6.0
10.01,0
10.02,9.0

Fecha: 2024-05-12 01:12:02.701428
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 40
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 139
Mejor correlación: 0.6206597
Correlaciones: [0.6206597 0.5730077 0.5438499 0.5912656 0.5824502 0.5484302 0.5709869
 0.5595232 0.5837681 0.5633592 0.5081017]
1.01,15.0
1.02,3.0
1.03,8.0
1.04,5.0
1.05,1.0
1.06,7.0
1.07,10.0
1.08,12.0
1.09,16.0
1.1,3.0
1.11,10.0
1.12,10.0
2.01,10.0
2.02,2.0
3.01,4.0
3.02,6.0
4.01,7.0
4.02,0
4.03,9.0
5.01,14.0
5.02,13.0
5.03,6.0
5.05,7.0
5.04,14.0
6.01,6
6.03,11.0
6.04,6.0
6.02,11.0
7.01,12.0
7.02,0
8.01,3.0
8.02,4.0
8.03,2.0
9.03,0
9.02,12.0
9.01,10.0
9.04,8.0
10.01,1.0
10.02,19.0

Fecha: 2024-05-12 01:18:00.584083
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 10
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 110
Mejor correlación: 0.6206597
Correlaciones: [0.6206597 0.3840074 0.5438499 0.5912656 0.5824502 0.5379302 0.5709869
 0.5355611 0.5837681 0.5303361 0.536742 ]
1.01,15.0
1.02,3.0
1.03,8.0
1.04,5.0
1.05,1.0
1.06,7.0
1.07,10.0
1.08,12.0
1.09,16.0
1.1,3.0
1.11,10.0
1.12,10.0
2.01,10.0
2.02,2.0
3.01,4.0
3.02,6.0
4.01,7.0
4.02,0
4.03,9.0
5.01,14.0
5.02,13.0
5.03,6.0
5.05,7.0
5.04,14.0
6.01,6
6.03,11.0
6.04,6.0
6.02,11.0
7.01,12.0
7.02,0
8.01,3.0
8.02,4.0
8.03,2.0
9.03,0
9.02,12.0
9.01,10.0
9.04,8.0
10.01,1.0
10.02,19.0

Fecha: 2024-05-12 01:18:27.983490
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 10
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 110
Mejor correlación: 0.6206597
Correlaciones: [0.6206597 0.3840074 0.5438499 0.5912656 0.5824502 0.5379302 0.5709869
 0.5355611 0.5837681 0.5303361 0.536742 ]
1.01,15.0
1.02,3.0
1.03,8.0
1.04,5.0
1.05,1.0
1.06,7.0
1.07,10.0
1.08,12.0
1.09,16.0
1.1,3.0
1.11,10.0
1.12,10.0
2.01,10.0
2.02,2.0
3.01,4.0
3.02,6.0
4.01,7.0
4.02,0
4.03,9.0
5.01,14.0
5.02,13.0
5.03,6.0
5.05,7.0
5.04,14.0
6.01,6
6.03,11.0
6.04,6.0
6.02,11.0
7.01,12.0
7.02,0
8.01,3.0
8.02,4.0
8.03,2.0
9.03,0
9.02,12.0
9.01,10.0
9.04,8.0
10.01,1.0
10.02,19.0

Fecha: 2024-05-12 01:19:22.879486
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 20
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 449
Mejor correlación: 0.6834016
Correlaciones: [0.6824111 0.6779315 0.6710105 0.1722174 0.6806702 0.6813361 0.6834016
 0.6679553 0.6765571 0.667386  0.6815593]
1.01,4.0
1.02,13.0
1.03,10.0
1.04,2.0
1.05,2.0
1.06,4.0
1.07,0
1.08,11.0
1.09,7.0
1.1,10.0
1.11,3.0
1.12,12.0
2.01,12.0
2.02,3.0
3.01,9.0
3.02,7.0
4.01,10.0
4.02,2.0
4.03,3.0
5.01,12.0
5.02,9.0
5.03,5.0
5.05,19.0
5.04,11.0
6.01,7.0
6.03,8.0
6.04,10.0
6.02,12.0
7.01,20.0
7.02,0
8.01,2.0
8.02,9.0
8.03,1.0
9.03,1.0
9.02,8.0
9.01,9.0
9.04,8.0
10.01,1.0
10.02,32.0

Fecha: 2024-05-12 01:20:46.876835
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 20
NUM_DICT: 5
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 147
Mejor correlación: 0.6586402
Correlaciones: [0.6439594 0.6210754 0.6586402 0.6097772 0.6392937]
1.01,5.0
1.02,9.0
1.03,6.0
1.04,3.0
1.05,2.0
1.06,7.0
1.07,8.0
1.08,11.0
1.09,13.0
1.1,9.0
1.11,11.0
1.12,14.0
2.01,5.0
2.02,0
3.01,14.0
3.02,10.0
4.01,5.0
4.02,0
4.03,0.0
5.01,7.0
5.02,7.0
5.03,9.0
5.05,10.0
5.04,4.0
6.01,2.0
6.03,1.0
6.04,12.0
6.02,4.0
7.01,18.0
7.02,2.0
8.01,5.0
8.02,13.0
8.03,4.0
9.03,6.0
9.02,7.0
9.01,5.0
9.04,3.0
10.01,0
10.02,19.0

Fecha: 2024-05-12 01:22:32.995759
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 30
NUM_DICT: 5
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 157
Mejor correlación: 0.6586402
Correlaciones: [0.6439594 0.6210754 0.6586402 0.5501716 0.6392937]
1.01,5.0
1.02,9.0
1.03,6.0
1.04,3.0
1.05,2.0
1.06,7.0
1.07,8.0
1.08,11.0
1.09,13.0
1.1,9.0
1.11,11.0
1.12,14.0
2.01,5.0
2.02,0
3.01,14.0
3.02,10.0
4.01,5.0
4.02,0
4.03,0.0
5.01,7.0
5.02,7.0
5.03,9.0
5.05,10.0
5.04,4.0
6.01,2.0
6.03,1.0
6.04,12.0
6.02,4.0
7.01,18.0
7.02,2.0
8.01,5.0
8.02,13.0
8.03,4.0
9.03,6.0
9.02,7.0
9.01,5.0
9.04,3.0
10.01,0
10.02,19.0

Fecha: 2024-05-12 01:23:18.785051
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 30
NUM_DICT: 7
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 133
Mejor correlación: 0.6084987
Correlaciones: [0.6004397 0.4890439 0.6084987 0.586291  0.6033823 0.5747909 0.6052509]
1.01,0.0
1.02,17.0
1.03,7
1.04,6.0
1.05,11.0
1.06,8.0
1.07,5.0
1.08,7.0
1.09,6.0
1.1,13.0
1.11,10.0
1.12,14.0
2.01,13.0
2.02,3.0
3.01,8.0
3.02,9.0
4.01,12.0
4.02,8.0
4.03,7.0
5.01,3
5.02,9.0
5.03,13.0
5.05,9.0
5.04,7.0
6.01,7.0
6.03,13.0
6.04,10
6.02,14.0
7.01,15.0
7.02,0.0
8.01,3.0
8.02,9.0
8.03,8.0
9.03,0
9.02,8.0
9.01,11.0
9.04,11.0
10.01,0
10.02,16.0

Fecha: 2024-05-12 01:23:45.463661
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 30
NUM_DICT: 3
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 170
Mejor correlación: 0.6324809
Correlaciones: [0.6324809 0.5979316 0.6098552]
1.01,7.0
1.02,7.0
1.03,0.0
1.04,3.0
1.05,4.0
1.06,9.0
1.07,4.0
1.08,15.0
1.09,10.0
1.1,6.0
1.11,8.0
1.12,13.0
2.01,20.0
2.02,2.0
3.01,9.0
3.02,5.0
4.01,5.0
4.02,1.0
4.03,8.0
5.01,0.0
5.02,9.0
5.03,4.0
5.05,5.0
5.04,3.0
6.01,8.0
6.03,10.0
6.04,4.0
6.02,12.0
7.01,16.0
7.02,3.0
8.01,8.0
8.02,12.0
8.03,7.0
9.03,6.0
9.02,7.0
9.01,10.0
9.04,11.0
10.01,0
10.02,15.0

Fecha: 2024-05-12 01:24:06.673090
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 30
NUM_DICT: 4
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 150
Mejor correlación: 0.661713
Correlaciones: [0.661713  0.6593872 0.5434105 0.6590729]
1.01,11.0
1.02,13.0
1.03,2.0
1.04,4.0
1.05,10.0
1.06,4.0
1.07,9.0
1.08,7.0
1.09,10.0
1.1,12.0
1.11,8.0
1.12,9.0
2.01,6.0
2.02,14.0
3.01,6.0
3.02,6.0
4.01,4.0
4.02,5.0
4.03,12.0
5.01,5.0
5.02,8.0
5.03,3.0
5.05,14.0
5.04,7.0
6.01,13.0
6.03,8.0
6.04,3.0
6.02,7.0
7.01,2.0
7.02,1.0
8.01,1.0
8.02,3.0
8.03,0.0
9.03,6.0
9.02,10.0
9.01,6.0
9.04,6.0
10.01,0
10.02,28.0

Fecha: 2024-05-12 01:24:30.860038
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 40
NUM_DICT: 4
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 160
Mejor correlación: 0.661713
Correlaciones: [ 0.661713   0.6593872 -0.2293999  0.6590729]
1.01,11.0
1.02,13.0
1.03,2.0
1.04,4.0
1.05,10.0
1.06,4.0
1.07,9.0
1.08,7.0
1.09,10.0
1.1,12.0
1.11,8.0
1.12,9.0
2.01,6.0
2.02,14.0
3.01,6.0
3.02,6.0
4.01,4.0
4.02,5.0
4.03,12.0
5.01,5.0
5.02,8.0
5.03,3.0
5.05,14.0
5.04,7.0
6.01,13.0
6.03,8.0
6.04,3.0
6.02,7.0
7.01,2.0
7.02,1.0
8.01,1.0
8.02,3.0
8.03,0.0
9.03,6.0
9.02,10.0
9.01,6.0
9.04,6.0
10.01,0
10.02,28.0

Fecha: 2024-05-12 01:25:08.373329
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 40
NUM_DICT: 4
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 160
Mejor correlación: 0.661713049
Correlaciones: [ 0.66171305  0.65938721 -0.22939987  0.65907286]
1.01,11.0
1.02,13.0
1.03,2.0
1.04,4.0
1.05,10.0
1.06,4.0
1.07,9.0
1.08,7.0
1.09,10.0
1.1,12.0
1.11,8.0
1.12,9.0
2.01,6.0
2.02,14.0
3.01,6.0
3.02,6.0
4.01,4.0
4.02,5.0
4.03,12.0
5.01,5.0
5.02,8.0
5.03,3.0
5.05,14.0
5.04,7.0
6.01,13.0
6.03,8.0
6.04,3.0
6.02,7.0
7.01,2.0
7.02,1.0
8.01,1.0
8.02,3.0
8.03,0.0
9.03,6.0
9.02,10.0
9.01,6.0
9.04,6.0
10.01,0
10.02,28.0

Fecha: 2024-05-12 01:25:37.236467
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 40
NUM_DICT: 4
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 160
Mejor correlación: 0.6617130489514266
Correlaciones: [ 0.66171305  0.65938721 -0.22939987  0.65907286]
1.01,11.0
1.02,13.0
1.03,2.0
1.04,4.0
1.05,10.0
1.06,4.0
1.07,9.0
1.08,7.0
1.09,10.0
1.1,12.0
1.11,8.0
1.12,9.0
2.01,6.0
2.02,14.0
3.01,6.0
3.02,6.0
4.01,4.0
4.02,5.0
4.03,12.0
5.01,5.0
5.02,8.0
5.03,3.0
5.05,14.0
5.04,7.0
6.01,13.0
6.03,8.0
6.04,3.0
6.02,7.0
7.01,2.0
7.02,1.0
8.01,1.0
8.02,3.0
8.03,0.0
9.03,6.0
9.02,10.0
9.01,6.0
9.04,6.0
10.01,0
10.02,28.0

Fecha: 2024-05-12 01:27:49.715300
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 40
NUM_DICT: 4
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.002
Total Intentos: 234
Mejor correlación: 0.647332965372367
Correlaciones: [0.64733297 0.63928961 0.35550722 0.64058172]
1.01,4.0
1.02,5.0
1.03,9.0
1.04,10.0
1.05,8.0
1.06,6.0
1.07,9.0
1.08,11.0
1.09,9.0
1.1,8.0
1.11,12.0
1.12,12.0
2.01,14.0
2.02,7.0
3.01,10.0
3.02,5.0
4.01,9.0
4.02,8.0
4.03,10.0
5.01,2.0
5.02,7.0
5.03,0.0
5.05,5.0
5.04,8.0
6.01,8.0
6.03,11.0
6.04,2.0
6.02,8.0
7.01,17.0
7.02,0
8.01,8.0
8.02,15.0
8.03,12.0
9.03,5.0
9.02,8.0
9.01,7.0
9.04,4.0
10.01,0
10.02,26.0

Fecha: 2024-05-12 01:29:01.268562
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 4
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.002
Total Intentos: 335
Mejor correlación: 0.660453499311559
Correlaciones: [0.64733297 0.22853718 0.6604535  0.64058172]
1.01,5.0
1.02,7.0
1.03,13.0
1.04,10.0
1.05,7.0
1.06,6.0
1.07,3.0
1.08,11.0
1.09,11.0
1.1,13.0
1.11,12.0
1.12,12.0
2.01,11.0
2.02,8.0
3.01,7.0
3.02,7.0
4.01,7.0
4.02,8.0
4.03,9.0
5.01,2.0
5.02,3.0
5.03,2.0
5.05,5.0
5.04,7.0
6.01,3.0
6.03,9.0
6.04,4.0
6.02,13.0
7.01,17.0
7.02,0
8.01,6.0
8.02,15.0
8.03,12.0
9.03,5.0
9.02,5.0
9.01,8.0
9.04,5.0
10.01,0
10.02,26.0

Fecha: 2024-05-12 01:32:21.240388
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 2036
Mejor correlación: 0.7169499722935797
Correlaciones: [0.71077134 0.71191195 0.71118159 0.71367207 0.7143393  0.71694997
 0.71402813 0.69482466 0.71335938 0.71440141 0.71231069]
1.01,4.0
1.02,9.0
1.03,8.0
1.04,4.0
1.05,1.0
1.06,1.0
1.07,16.0
1.08,11.0
1.09,10.0
1.1,12.0
1.11,13.0
1.12,9.0
2.01,8.0
2.02,1.0
3.01,8.0
3.02,7.0
4.01,12.0
4.02,3.0
4.03,13.0
5.01,6.0
5.02,12.0
5.03,4.0
5.05,18.0
5.04,9.0
6.01,8.0
6.03,11.0
6.04,5.0
6.02,8.0
7.01,28.0
7.02,0.0
8.01,5.0
8.02,16.0
8.03,6.0
9.03,5.0
9.02,7.0
9.01,14.0
9.04,16.0
10.01,2.0
10.02,70.0

Fecha: 2024-05-12 01:35:07.121879
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 526
Mejor correlación: 0.675618489230841
Correlaciones: [0.66382176 0.65162855 0.67561849 0.617516   0.64024726 0.64066231
 0.64151161 0.6526886  0.63688186 0.64990266 0.63765834]
1.01,15.0
1.02,14.0
1.03,8.0
1.04,0.0
1.05,7.0
1.06,3.0
1.07,9.0
1.08,8.0
1.09,17.0
1.1,12.0
1.11,14.0
1.12,12.0
2.01,2.0
2.02,0.0
3.01,3.0
3.02,0
4.01,3.0
4.02,5.0
4.03,10.0
5.01,3.0
5.02,5.0
5.03,6.0
5.05,5.0
5.04,9.0
6.01,1.0
6.03,5.0
6.04,8.0
6.02,4.0
7.01,12.0
7.02,1.0
8.01,4.0
8.02,8.0
8.03,2.0
9.03,3.0
9.02,2.0
9.01,8.0
9.04,0.0
10.01,0
10.02,19.0

Fecha: 2024-05-12 01:36:51.532067
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 834
Mejor correlación: 0.6401222211985453
Correlaciones: [0.61079864 0.61897393 0.62758072 0.63294448 0.61853932 0.63663226
 0.64012222 0.60760211 0.63042823 0.61952176 0.60911084]
1.01,5.0
1.02,7.0
1.03,10.0
1.04,8.0
1.05,5.0
1.06,7.0
1.07,6.0
1.08,3.0
1.09,11.0
1.1,9.0
1.11,8.0
1.12,8.0
2.01,13.0
2.02,2.0
3.01,8.0
3.02,6.0
4.01,9.0
4.02,4.0
4.03,6.0
5.01,5.0
5.02,2.0
5.03,3.0
5.05,5.0
5.04,4.0
6.01,7.0
6.03,6.0
6.04,10.0
6.02,9.0
7.01,9.0
7.02,0.0
8.01,2.0
8.02,9.0
8.03,0
9.03,9.0
9.02,14
9.01,10.0
9.04,13.0
10.01,0.0
10.02,14

Fecha: 2024-05-12 01:40:13.839843
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 2036
Mejor correlación: 0.7169499722935797
Correlaciones: [0.71077134 0.71191195 0.71118159 0.71367207 0.7143393  0.71694997
 0.71402813 0.69482466 0.71335938 0.71440141 0.71231069]
1.01,4.0
1.02,9.0
1.03,8.0
1.04,4.0
1.05,1.0
1.06,1.0
1.07,16.0
1.08,11.0
1.09,10.0
1.1,12.0
1.11,13.0
1.12,9.0
2.01,8.0
2.02,1.0
3.01,8.0
3.02,7.0
4.01,12.0
4.02,3.0
4.03,13.0
5.01,6.0
5.02,12.0
5.03,4.0
5.05,18.0
5.04,9.0
6.01,8.0
6.03,11.0
6.04,5.0
6.02,8.0
7.01,28.0
7.02,0.0
8.01,5.0
8.02,16.0
8.03,6.0
9.03,5.0
9.02,7.0
9.01,14.0
9.04,16.0
10.01,2.0
10.02,70.0

Fecha: 2024-05-12 01:54:04.680893
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 2543
Mejor correlación: 0.7208947282290996
Correlaciones: [0.66083136 0.71831448 0.71829016 0.71922894 0.71817019 0.71943801
 0.71841933 0.72022275 0.71922266 0.71874445 0.72089473]
1.01,2.0
1.02,14.0
1.03,6.0
1.04,0.0
1.05,4.0
1.06,2.0
1.07,10.0
1.08,12.0
1.09,19.0
1.1,17.0
1.11,14.0
1.12,10.0
2.01,11.0
2.02,6.0
3.01,9.0
3.02,9.0
4.01,5.0
4.02,6.0
4.03,11.0
5.01,4.0
5.02,11.0
5.03,2.0
5.05,10.0
5.04,7.0
6.01,4.0
6.03,4.0
6.04,2.0
6.02,5.0
7.01,30.0
7.02,1.0
8.01,0
8.02,11.0
8.03,3.0
9.03,2.0
9.02,11.0
9.01,12.0
9.04,10.0
10.01,1.0
10.02,60.0

Fecha: 2024-05-12 02:32:59.016484
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 40
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.001
Total Intentos: 562
Mejor correlación: 0.7076158148727771
Correlaciones: [0.69527599 0.69476777 0.70179412 0.70133706 0.69767563 0.69613794
 0.70761581 0.6992924  0.69126529 0.69797172 0.69559549]
PorcentajeAEvaluar: 0.001
porcentaje_pitch_aleatorio_MIN_MAX: 0.4
1.01,12.0
1.02,3.0
1.03,6.0
1.04,3.0
1.05,4.0
1.06,2.0
1.07,11.0
1.08,12.0
1.09,13.0
1.1,8.0
1.11,12.0
1.12,14.0
2.01,16.0
2.02,8.0
3.01,8.0
3.02,10.0
4.01,4.0
4.02,3.0
4.03,6.0
5.01,5.0
5.02,7.0
5.03,3.0
5.05,9.0
5.04,3.0
6.01,8.0
6.03,10.0
6.04,10.0
6.02,7.0
7.01,15.0
7.02,2.0
8.01,6.0
8.02,9.0
8.03,9.0
9.03,9.0
9.02,6.0
9.01,12.0
9.04,7.0
10.01,0
10.02,28.0

Fecha: 2024-05-12 10:56:25.979691
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
PorcentajeAEvaluar: 0.05
Total Intentos: 1198
Mejor correlación: 0.6712564399376568
Correlaciones: [0.66983186 0.66433374 0.66986675 0.67081366 0.67087938 0.66976709
 0.67125644 0.66992723 0.67039769 0.67010827 0.67044034]
PorcentajeAEvaluar: 0.05
porcentaje_pitch_aleatorio_MIN_MAX: 0.4
1.01,13.0
1.02,0
1.03,10.0
1.04,3.0
1.05,3.0
1.06,3.0
1.07,6.0
1.08,10.0
1.09,8.0
1.1,13.0
1.11,12.0
1.12,11.0
2.01,14.0
2.02,10.0
3.01,6.0
3.02,4.0
4.01,8.0
4.02,9.0
4.03,12.0
5.01,8.0
5.02,9.0
5.03,8.0
5.05,8.0
5.04,9.0
6.01,5.0
6.03,8.0
6.04,2.0
6.02,7.0
7.01,21.0
7.02,1.0
8.01,2.0
8.02,6.0
8.03,3.0
9.03,7.0
9.02,10.0
9.01,11.0
9.04,9.0
10.01,3.0
10.02,57.0

Fecha: 2024-05-12 18:13:57.408180
HMCR: 0.7
PAR: 0.3
MAX_ITERS_SIN_MEJORA: 100
NUM_DICT: 11
MIN_VAL: 0
MAX_VAL: 14
Total Intentos: 184
Mejor correlación: 0.22981272519320434
Correlaciones: [ 0.00466339 -0.33417899  0.01908413  0.05798475  0.12039779 -0.40776804
 -0.07960616  0.22009172  0.22981273 -0.22241359  0.05211864]
porcentaje_pitch_aleatorio_MIN_MAX: 0.4
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,1
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,2
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,3
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,4
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,5
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,6
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,7
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,8
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,0,9
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,1
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,1,1
a,g,e,_,g,r,o,u,p,_,5,_,y,e,a,r,s,_,1,.,1,2
r,a,c,e,_,e,t,h,_,2,.,0,1
r,a,c,e,_,e,t,h,_,2,.,0,2
f,i,r,s,t,_,d,e,g,r,e,e,_,h,x,_,3,.,0,1
f,i,r,s,t,_,d,e,g,r,e,e,_,h,x,_,3,.,0,2
a,g,e,_,m,e,n,a,r,c,h,e,_,4,.,0,1
a,g,e,_,m,e,n,a,r,c,h,e,_,4,.,0,2
a,g,e,_,m,e,n,a,r,c,h,e,_,4,.,0,3
a,g,e,_,f,i,r,s,t,_,b,i,r,t,h,_,5,.,0,1
a,g,e,_,f,i,r,s,t,_,b,i,r,t,h,_,5,.,0,2
a,g,e,_,f,i,r,s,t,_,b,i,r,t,h,_,5,.,0,3
a,g,e,_,f,i,r,s,t,_,b,i,r,t,h,_,5,.,0,4
a,g,e,_,f,i,r,s,t,_,b,i,r,t,h,_,5,.,0,5
B,I,R,A,D,S,_,b,r,e,a,s,t,_,d,e,n,s,i,t,y,_,6,.,0,1
B,I,R,A,D,S,_,b,r,e,a,s,t,_,d,e,n,s,i,t,y,_,6,.,0,2
B,I,R,A,D,S,_,b,r,e,a,s,t,_,d,e,n,s,i,t,y,_,6,.,0,3
B,I,R,A,D,S,_,b,r,e,a,s,t,_,d,e,n,s,i,t,y,_,6,.,0,4
